1.666712734692828946e+01	-5.557092276370763528e+00	1.373680486247212063e+00	-3.031320713882384332e+00	-2.198197924816465587e+00	8.318723338949493007e-01	-1.360804283580553387e-01	2.282365511430791027e+00	-8.070140742173661508e-01	-1.745544339443593496e-01	-3.523127213748904474e+00	3.708255925991102320e+00	-2.970508264687909517e+00	1.512935351650096294e+00	1.216044685245820212e+00	1.782252501681051537e+00	-5.039062697987217732e-01	4.705053475263940577e-01	-4.011291241267262997e-01	1.717070390317934070e-01	1.644638569417995910e+00	1.497856244720928154e-01	-7.155024342982277963e-01	-2.659787416751352440e-01	1.181056314000430429e+00	9.693217519831048845e-01	2.148031698258812128e-02	-2.817398949040526568e-01	-1.377982369103089022e-01	1.981039898467826244e-01	-1.345222513036802292e+00	-1.107965130092886552e+00	-6.150198336080255901e-01	2.198797578636105532e-01	6.469025055878487862e-01	5.177826319356125806e-01	-6.603267093198759152e-01	-2.126430738506382312e+00	3.442906640986014843e-01	-1.723512662065643353e+00	-1.123193233759420817e-01	1.784449287046412924e-01	4.163849872649294515e-02	2.240844820966209627e-01	1.110991841106298450e+00	-9.643701356069706021e-03	1.045714044581610658e+00	-5.040119425592288760e-01	-1.219398184655324791e+00	1.236411740860837272e+00	-3.184820099258203197e-01	-7.358487235684785244e-01	2.070662704597767689e+00	-8.354031719940451239e-01	-5.947798723512004448e-01	3.512273635485514411e-01	3.685811093303428820e-01	-4.991395953520063045e-01	2.614847781881702304e-01	2.883013251509535246e-01	1.084936799593394730e+00	1.741869573085253475e-01	1.156401314922926166e-01	-2.289409425445158019e-01	-8.182997801637387214e-02	-4.815097363264972397e-01	-3.475492671421913649e-01	-3.321113379293246792e-01	6.709085253141103822e-01	-1.117857397262147501e-01	1.054795270795610751e+00	1.377571668939708838e-01	-2.674924859732946691e-01	3.836842118422523762e-01	-1.198213393234537627e-01	-2.190910629776482432e-02	-2.696679816927258777e-01	-9.636162098270875664e-02	1.242818722767743189e+00	-8.719895795560451690e-01	-3.438756495391280810e-01	7.848173832244198511e-01	-4.125204976681251523e-01	1.219688678180398389e-01	2.859730527737667227e-01	8.987130225039504650e-01	-5.556445391145496959e-01	-5.280549695262741483e-02	-4.569677754352141630e-01	4.281787385841497873e-01	8.384197548927827537e-01	-5.083462244775553973e-01	1.846649960318902384e-01	2.667844914271227386e-01	-1.526066805969418794e-01	1.056220565212298845e-01	9.119551073253850948e-02	7.966491160522688464e-01	-2.321429868659676821e-01	1.279003435552936163e-01
1.565770986072451443e+01	-6.792272375770604498e+00	1.635339603658684027e+00	-9.009106338662348223e-01	-2.668686827373814574e-01	-2.307953211893213563e+00	-1.101603764426912768e-01	1.755447976978579794e+00	2.196918751743809572e+00	3.472767761302056333e-01	-1.873774086804753658e+00	2.364327902023991013e-01	1.667296993945619255e+00	-1.969205269813060655e+00	-2.923704425686908692e+00	8.590530533721241202e-01	1.480591092142206300e+00	2.324439187333037893e+00	5.539098051262345557e-01	-1.911852345205076631e+00	-6.059642476446388537e-01	2.241626448252242998e-01	-2.025404528507887658e+00	7.013565481785993816e-02	-1.756229040337125014e+00	1.432591197084029044e+00	1.820243941954527156e-01	1.605245133937679647e+00	1.116235918024087281e+00	7.674698556912200598e-01	-1.160418028338573215e+00	-4.418920443816487520e-01	-1.873205786992556465e+00	-7.349210318850809553e-01	-2.245611619363604206e+00	-2.524995451106099242e+00	-2.389660165595141272e+00	6.135059080034326318e-01	1.194515773152945715e-01	-7.231937325426527341e-01	7.062240379799724632e-01	2.218805094013729828e+00	1.676870388002119072e-01	5.998447828867906617e-01	-6.372633010933750342e-01	-9.004072612221363237e-01	3.244109047088303277e-01	-8.469419278475650570e-01	-1.036525868381896309e+00	-5.663286348717381236e-01	-1.061982346038992775e+00	-1.607744541822105355e-01	4.042216498020052562e-01	-1.516283445093074889e+00	-1.234057221764841783e+00	8.172279242384727915e-02	-4.355730485479713532e-01	9.533062607874313032e-01	1.014974784586914591e+00	-1.174636080780205871e+00	1.124449346993990351e-01	1.615046499613975728e-01	1.403356235203631619e-01	-1.032641003328791607e+00	-2.282099611515112370e-01	-1.778849340973743531e-01	-9.152162374865648875e-01	-7.807619504682885569e-01	9.057395614148331386e-01	5.407131170626224836e-01	-5.556921224849591112e-02	-1.992229472975538540e+00	1.656523829667494452e-01	-1.004758009914297423e+00	-8.798809412198516089e-01	5.866940930342305904e-01	-2.700831547547748457e-01	3.235069130442158603e-01	-8.926810750837621544e-02	-5.634182524440271012e-01	-1.260834731799053143e-01	8.155507427253948505e-01	-2.219232231767363783e-01	-1.236246149536788241e-01	8.145633168879558017e-01	3.929620839241394492e-01	4.796810763932047861e-01	-6.999840926185468826e-02	8.542573686874619376e-01	-4.957670605061570424e-02	-1.168731636705037324e+00	5.328423333076353074e-01	5.555909418815506706e-01	-1.451627425187649867e-01	6.602580837370799482e-01	-4.589265811336304957e-01	-4.259342308704193725e-01	1.245568651151037209e-01	-5.187394794430547629e-01	7.044330402245543299e-01
1.585427871474441730e+01	-4.621851345777636677e-01	2.779639701420762776e+00	-1.252244730747127832e+00	-1.941213136228570502e+00	3.942383308325643210e-01	2.467006048275179886e+00	-1.738732914806084828e+00	-1.079571948682009896e+00	-9.485899727409169424e-01	-2.867240580698547259e+00	-3.909813940755444861e+00	-1.396031671761514215e+00	-2.752780767729661182e-01	-1.625677929644073760e+00	2.837710664451568832e+00	-5.160288002068922353e-01	-1.818988612082956813e-01	1.370759867496255335e+00	7.708694006664460474e-01	2.603154360908230380e+00	1.114494012661197520e+00	2.254179454212855926e+00	-5.495184911618471446e-01	-1.743934100727821290e+00	1.401583624129971284e+00	1.640327952412167889e+00	-1.274341738773442811e+00	2.709261165825685991e-01	-3.136669316524530959e+00	-7.762100955006711045e-01	-1.254488740602213159e+00	1.351981505779988879e-01	2.441441167744169971e-01	-1.068155123961223030e-01	1.001299587114036077e-01	2.359178968266321674e-01	-3.617596334306339423e-01	-1.069382454267689520e+00	8.740737141560742662e-01	1.378484698367512529e+00	4.338479485293098015e-01	9.638452665974012179e-02	-1.493064091270297933e+00	5.895064268275745922e-02	2.419039683940730490e-01	3.370451700675660134e-01	3.473996632813849406e+00	5.122189407454825760e-01	-5.979563989889330466e-02	-6.607636008031181341e-01	-8.000580462767856726e-01	8.352204726239507160e-01	-1.166353715879450137e+00	-6.542838905821322104e-01	6.096332423913933818e-01	4.861883053626830931e-02	2.460178068099102555e-01	1.520327408139078518e+00	-4.588132003099075762e-01	1.310675409251284673e+00	1.256868187569623263e+00	-6.732990815284058961e-01	4.427004130020161798e-01	6.259719639225074239e-01	-1.102817126242029433e+00	-1.068920050377581088e+00	-2.067934405288477107e-01	-1.045577510550387279e+00	-6.202357347495432993e-01	7.585234865284742334e-01	-3.957923123078919136e-01	1.556980553417537161e+00	1.393139289622139509e-01	1.591571119876817875e-01	1.036335435029539731e+00	-5.619753823143629479e-01	-1.685979867712891767e-01	2.563616056444463220e-01	7.135893415090857062e-01	-6.101539374368536439e-02	-6.691447536840217092e-02	-1.443955561024066747e-01	-5.767074755299013145e-01	3.701973174113985521e-01	-3.004060821264236680e-01	3.723422718454988956e-01	3.574399475100594747e-01	-6.631303952179290473e-01	1.982220402897505451e-02	-7.109462442084529821e-01	8.664225620487930879e-02	-1.054525708420505303e+00	-5.097709814560772434e-01	6.557709725135612011e-01	3.250470861014317370e-01	-6.741334674221238776e-01	7.947240920939814268e-01	8.151030619644327180e-01	-3.277306821227728983e-01
1.388599160184819148e+01	-2.110157851784935090e+00	4.437427684317531984e+00	-2.961158502940743453e+00	-3.964920511786839352e+00	4.115489541015371344e+00	4.255206909065613274e+00	-1.192203709118270893e+00	6.194245970209373287e-01	3.002864313435489763e+00	-1.585738665513229950e+00	2.576753172731572228e+00	-2.209670395123103148e+00	-2.693248785836983572e+00	-1.156478569613923479e+00	-3.062391939173852773e+00	4.625186589689596062e+00	1.951431756750643620e+00	-1.936525977229244022e+00	9.754335191725189702e-01	-2.326065359001473709e+00	-1.332488373036578855e+00	1.477514251142642232e+00	4.856881368315746350e-01	-1.851987119548752281e+00	-2.068239779391253919e+00	1.496645447798008455e+00	-1.239924968101783431e+00	-5.926335431467173454e-01	-1.221478687862550760e+00	5.743741174727410304e-01	-8.428311315542584836e-01	6.587496150788574312e-02	1.723389279585221034e+00	1.529827665529059910e-02	1.780843209234950208e+00	-7.350393897478856298e-01	-4.571922077969046150e-01	-2.207455014076468158e-01	2.558348602522239723e+00	5.867298877041209337e-01	5.674587977029788011e-01	-7.793987757095084401e-01	-1.185850132940824642e+00	-8.770892401627755630e-02	-4.596233547477492354e-01	9.715777794151703173e-01	-1.356128796479111998e+00	1.384062395767626352e+00	7.966117753385615341e-01	-2.886034949694760154e-01	-8.754308266200166999e-02	-1.859309031424718039e+00	1.082837512682337966e+00	1.147182602950596930e+00	-2.994422080000816999e-01	1.105263369619694291e+00	-1.614922703788193914e+00	9.564570652075221613e-03	3.540298960812691131e-01	-1.004321583160382170e-02	2.191612894322553018e+00	1.050972296029857089e+00	-6.882166713312497519e-01	1.485352899736403831e+00	-1.515660411761971860e+00	-2.050902776059177202e-01	8.774071484097692997e-01	5.032184082102553191e-01	1.873511358460295262e-01	-9.106073540477723771e-01	-2.393760334149656333e-01	-3.195226498392494952e-01	2.365809168987955124e-01	5.272005335879137444e-02	1.436165203356148390e-01	-1.141687991037708905e+00	-3.182682319099660040e-01	8.536174600078507702e-01	-7.316930921365091822e-02	-7.836902402916330335e-01	-6.482576545169407289e-01	-6.718274668803085881e-01	-1.202555834850351224e-01	1.689626131357227501e-01	8.688714116965410295e-01	-6.454956950160087858e-01	8.921610139042297494e-01	-6.368807426501971181e-01	4.290654134742836190e-01	-1.434846532796602570e-01	1.644496451956337091e-01	-1.519869382937905078e-01	-6.794102162770336850e-01	1.262578626247595981e+00	-5.826205935334130004e-01	-1.641840265109439922e-03	3.967759195202817946e-01	9.067146016232430217e-02	-6.445398775388058166e-01
1.463107629727163328e+01	-4.422144559928948837e+00	-2.527735711096623650e+00	6.339066369853665339e-01	-4.440261408022624368e-01	-5.569907716782157570e-01	-2.193604932137633579e-01	-9.779319613780588227e-01	-4.456770979549749545e-01	6.050590519293999048e-01	1.272413894092186526e+00	3.520280988899469499e+00	-2.089528437765445723e+00	-2.710955690402543361e+00	-2.392792033325612522e+00	1.609560447622760293e+00	-4.668499011571284329e-01	-1.418982145048999666e+00	-1.096971818091327489e+00	1.908825079858758045e+00	-1.103026977277762999e+00	-1.330179117411525613e+00	-2.448942930103921167e-01	1.319527974115730862e+00	-1.516094428295383656e+00	-4.435733368731745729e-01	1.183274406205011564e+00	-5.605219238397952664e-01	-1.194870370899995038e+00	-2.254541555983366585e+00	-4.821375360281108802e-01	1.955249622252377639e+00	-1.027085379629649742e+00	1.775124190342249886e+00	-1.554469218841415312e+00	1.452138395831273909e+00	1.509543533475258270e-01	-8.104875749106972282e-01	-1.941626029933434527e-01	1.511020528185687883e+00	-6.917346408070312869e-01	1.109217876516985113e+00	1.087112204494030676e+00	6.924460083890842110e-01	-6.934596116545566069e-01	1.544654450761631770e+00	-1.277115254123430077e+00	3.195369824102534118e-01	8.829151692330134971e-01	-1.748020939772303439e-01	1.228460076164294090e+00	-1.297500946800453470e+00	6.731012090941040915e-01	1.325443135931433147e+00	-1.475825936076784473e-01	3.586757343381580948e-02	1.488315781356407852e+00	-1.800071832826213858e-02	-1.815914838031789103e+00	-5.858219486252922437e-01	5.445615144103325145e-01	2.588693456848766505e+00	2.023303304043572726e-01	-6.863611352876781702e-01	-8.717501231353692592e-01	8.206622204730995573e-01	3.936196138191090377e-01	-1.065995771002650638e+00	2.826325115252332765e-01	1.066607969478268747e-01	-5.055123422653734488e-01	4.517109157428153554e-01	-1.098363945395536834e-01	2.917094384830665188e-01	8.086255775088806441e-01	-1.243183425178850054e+00	5.055121815446038669e-01	4.681875430859061549e-01	-5.483307136832775708e-01	-9.521898439823348603e-01	2.983429346566934814e-01	-5.500359187347222956e-02	-6.889661266980013909e-01	-6.855568486161056629e-01	-3.607402546347753813e-01	-8.901597408049293225e-01	-2.702519939244818481e-01	-7.746276325627072801e-01	-3.522501120505590055e-01	-2.093099244781937429e-01	-1.091982624608972996e+00	3.321100346959989791e-01	5.553811178589093123e-01	8.953938154376014369e-01	3.317668753912815238e-01	2.890145618338354483e-01	-2.477709666831434676e-02	-4.926903336166936209e-01	-1.696617975140460866e-01	8.190548455847952714e-02
1.292760748960666106e+01	1.582060605037809153e-01	1.209192014475609867e+00	3.836166083212660727e+00	-3.378173514899977192e+00	-5.235255790506406548e+00	1.779422550635671119e+00	-1.051410634773604746e+00	5.142294846761872318e-01	1.683858154630697879e+00	3.184349809638846729e+00	-7.739031393124065072e-01	2.166745852832838715e+00	4.748863416092831691e-01	7.553999036382543775e-01	3.730762210021453917e+00	-4.557942874387642673e-01	-1.200316612241325132e+00	-2.132912120017095958e+00	-8.829757704353347059e-01	1.059801924368077408e+00	-1.236056135126184508e-02	3.742679602355970525e-01	2.810660632560199712e+00	-1.502445445974292859e+00	-1.740199665637094606e+00	1.423152708208064721e-01	2.716299781883567910e+00	3.616083074415915033e-01	2.577745451366371121e+00	-1.057793125514043364e+00	1.437264540810927471e+00	-2.112195613563539354e+00	7.980556303316352906e-01	2.337318897225026948e+00	-1.664934200930797470e+00	-1.190637060442581552e+00	-6.765870595639551510e-01	1.061886230791424968e+00	-2.758783546029233147e-01	2.573648685115609958e+00	-1.121347996838981453e+00	1.139730011832337520e-01	-1.283950952929773681e+00	7.826791831635975250e-01	8.693911950243182751e-01	2.719009054309903028e+00	5.963606822689121456e-01	9.053550646026955473e-01	-1.327803863727292644e-01	-1.371884958765487106e+00	-6.594886637905096327e-01	9.666961318651109414e-01	-2.420608544643692850e-01	3.355603924127249504e-01	1.226835577451340864e+00	-4.481262341822145334e-02	2.218787705719254877e+00	3.948955651518221144e-01	-9.250250294310833343e-01	1.040023099235059867e+00	-1.586578545482033586e-01	-7.802400893361254308e-01	-6.059929657013694015e-01	-1.249347194531560956e-01	-4.993007023686022450e-01	3.570150387897957911e-01	-1.093786108350193187e-01	1.266885161690555761e-01	1.685838041978664936e+00	-1.835329688220027622e-01	8.068221982790814151e-01	3.468632751730736929e-01	-7.627458430234473896e-02	-1.152822279219135382e+00	-7.388651487880750768e-01	-1.341574800914245025e-01	2.824074728708808601e-01	3.488216088291087313e-01	2.480849377520246146e-01	1.446780346598485756e-01	7.098936454585664801e-01	-8.002159729021158796e-01	-5.387322346499043846e-01	-7.891949827781299387e-01	-9.292375504641217088e-01	-5.627221666525966670e-01	1.816383322122898658e-01	8.236621221674289561e-02	1.711077039897286323e-01	1.439811656561087005e+00	8.361625281003274290e-01	-4.546969785962211019e-01	9.689888140969953323e-01	7.006932122634909055e-01	2.122247324184256545e-02	-4.203952168059210681e-01	3.210150075593334873e-02	-1.354869274191973449e+00	4.890067417460434718e-01
1.127240752840667959e+01	-6.288936018610377099e-01	3.859010366415320359e+00	1.837535487326285466e+00	1.246026136599476530e-01	-2.108231133263268831e+00	3.347291849234117045e+00	1.948766738428037160e+00	-2.139027970398266199e-01	1.087222859109955531e+00	-1.693689688655896308e+00	2.146220481415613612e+00	1.288577050231654475e+00	-2.299667984206458016e+00	-2.080009002013315289e+00	-3.855180106359962000e+00	4.986086701838825519e+00	3.936688442365724239e+00	-1.751076643276163747e+00	-2.029617432009689360e+00	-1.565922312867294774e+00	-1.754483473398052329e+00	-5.615128964624822583e-01	2.106696064937000623e-01	-4.925312058297888484e-02	-5.120963604069483921e-01	1.420204317728022581e+00	1.226705712834360806e+00	-2.003683464732698205e+00	9.720732292505971373e-01	-1.416756366164432901e+00	-4.537833208777810601e-01	-1.410455525661997722e+00	-4.641961966941873241e-01	1.223254351095572456e+00	-6.064113031705123946e-01	-7.141814219239250860e-01	-2.428842902641379364e+00	2.327307948803060800e+00	-9.305727599877152700e-01	1.587937376595571548e+00	8.981850216551472421e-01	-7.655983341048455681e-02	4.788963251499162577e-01	-1.793582916394486970e+00	4.989938406729103049e-01	1.446682786563779244e+00	-2.529736093493212046e+00	-6.824932233665081949e-01	5.271527266046702742e-01	1.766757908137633004e+00	3.074866843960594176e-01	-1.144714539933042285e+00	9.400076236662968654e-01	8.761878238012896780e-01	-4.552885306811541022e-02	8.825592548211034227e-01	-6.441379726454863341e-01	-7.225805868266619303e-01	1.840132858302991892e+00	8.823283044421410537e-01	1.834123482836896635e+00	1.212185099631725826e+00	6.378420155185846596e-01	1.982475311989477795e-01	-8.474150667024136219e-01	-5.049857039511881363e-01	-7.602030718321938219e-01	-1.419287540760453548e-01	-1.426577535803731589e+00	1.397416125554208077e-01	-6.764664738438552760e-01	-3.665673281928127913e-03	6.467011846209230752e-01	-4.276032841592049549e-01	9.111915575933257072e-01	1.701068878258246153e-01	8.813766767643913536e-01	1.523806994092809397e+00	-1.214563700292103254e+00	-1.094628237487559552e+00	-1.105983933197804969e-01	2.083024488165340082e-01	1.337357158719801875e-01	-2.583414601890722251e-01	2.015403663637626019e-01	-1.030377212406169862e+00	9.042830507389084671e-01	-1.396758681696960713e-01	-7.714536865364236551e-01	1.997484198914261377e-01	-8.452238753025609341e-01	6.043375102179122660e-01	-3.938357331414452100e-02	9.654486514597617752e-01	-6.946279862303686992e-01	-6.946378308342535668e-01	6.559251151379761335e-01	1.019573656209339374e+00	-3.153752470045624312e-01
1.276858980454117898e+01	-6.106422421595111283e-01	2.139114235812877851e-01	3.528070006114313539e+00	-2.881951096945960078e+00	-4.823903802400582030e+00	2.305317519498147227e+00	-7.911718306293081815e-01	-1.328198097756585483e-01	2.597025319004629740e+00	3.196218304983822200e+00	-1.143996465025707732e+00	2.830941209029467220e+00	-1.214394567656842838e+00	3.454573481896832110e-01	4.920197998522105820e+00	-8.670266225574598806e-01	-5.736863131618045175e-01	-9.869215153590724654e-01	-1.713962703903493034e+00	2.816655044145539133e+00	5.713382560182442838e-01	1.433914873783648236e+00	1.796292295500899527e+00	-2.003360930702794196e+00	-2.285048320997704607e+00	-1.762854339812382598e+00	1.817080534761513766e+00	-2.386969514595903563e-01	3.273947963096465186e-01	-1.382161329666050875e+00	1.321907354743590224e+00	-1.920452019398936061e+00	6.276183377466666435e-01	3.132325906048994746e+00	-7.977124915913048619e-01	3.787414110915993115e-02	-2.092035771195668858e-01	1.507405041596623363e+00	5.544898605904242661e-01	2.123374322162487005e+00	1.614904390580574334e-01	1.782449834562426227e-01	-1.232929317353655074e+00	3.108699013326952088e-01	3.740237626123458226e-01	3.543591239393221404e+00	-7.193151958525366707e-01	1.658547164409687635e+00	-1.208879419071087757e-01	-9.463636979658156534e-01	-3.861930931284311974e-01	6.521046412060151898e-01	-9.316501749091982143e-01	2.973463621485962216e-01	1.059968514143217799e+00	-1.415828909281228176e-01	1.828115099138091892e+00	8.147605479377826310e-01	-1.109545202726927693e+00	8.395173498177499471e-01	1.126751666083738307e-01	-6.872296187719719729e-01	-4.960143442613058617e-01	-1.009419613755921374e-01	-2.410859882961122191e-02	7.087599706623708140e-02	-5.339787950124952332e-01	2.182865740755866035e-01	2.072292280981874679e+00	-1.742336321350434480e-01	9.235778888099497319e-01	1.477052259484061547e-01	2.646467975544234408e-01	-6.042200239577236731e-01	-1.251080856240934569e+00	-9.807481221562066587e-01	5.757549289641635815e-01	-1.878792272061661217e-01	5.617223555486712261e-01	4.206469016562037200e-01	2.847288809892652983e-01	-2.982546163226733049e-01	-4.624719454544258257e-01	-1.059758577741685137e+00	-1.251721191951835899e-01	-5.702444195776830149e-01	1.092591498223066671e-01	5.469968774021101154e-01	1.821333952100530618e-01	1.461914746370531093e+00	4.658799488549046908e-01	3.163131338917626878e-02	1.004602713429413763e+00	5.217853537849070911e-01	-5.573790156291585918e-02	2.981712079442389030e-02	7.287292075167333127e-01	-1.620899785624730249e+00	4.999737643914954899e-01
1.395941929889453093e+01	-1.492712451147886199e+00	-2.872540944390731710e+00	2.492942088584956473e+00	-2.570861754963595480e+00	-1.629750995572402550e+00	1.364335188441080593e+00	3.183825095840453479e-01	-2.274286970383315065e+00	3.328257310864549123e-02	4.692017891694028719e+00	-3.211287329300147153e+00	-9.771291231964280843e-01	-1.759684497966239825e+00	-1.083590322916886395e+00	8.345803006809264790e-01	-4.465116681121134579e-01	-5.007555974328117276e-01	-2.060978388943691897e+00	1.099413279643542962e+00	2.388848900909529949e+00	1.277463446501176048e+00	2.620653538056717302e+00	-1.385149741006151514e+00	-1.243162243286399793e+00	-4.244110208099938220e-01	-1.455885736908117956e-01	1.301018920646662469e+00	-4.608959030621733177e-01	9.366051424355112953e-01	-4.144112816524270215e-01	-9.081238681466533014e-02	1.430091453417384750e-01	-9.364535553967888726e-01	-1.988411188510563754e-01	7.587297901491575347e-01	-6.189714013731071329e-01	-1.064100022041979843e+00	-2.068046573758341555e+00	-7.432959942400907405e-01	2.468500222846577774e+00	4.935398668654005228e-01	2.127384519074637659e+00	-1.274405746609517998e+00	1.982438079822397836e-01	1.165375331032848294e+00	3.887174473704819722e-01	1.891695514106177312e+00	-1.174892920966670085e+00	-1.701310106969609048e+00	6.399460232081903843e-01	1.033990199670008714e+00	1.535618847694992350e+00	-1.380082144603653305e+00	-9.571268789494463691e-02	-6.518403223565355509e-01	1.509704342954021117e+00	8.962343257259169915e-01	3.389389747577948864e-01	-6.047832896878944098e-01	1.790902959304274678e+00	2.021519775807454344e+00	-2.299951032801432205e-01	-7.148525036710045022e-01	-6.826906033357005299e-01	-2.419953425547442527e-01	-6.609132230370440286e-01	-4.178894838189467498e-01	-7.989736948468671995e-01	-5.472789359396914577e-01	1.152761916438002965e+00	-5.072347424179567410e-01	-6.647193874533856572e-01	-2.919414104589589387e-01	-2.193943202560948158e-02	-6.192591323003592274e-01	-1.603074042854444048e-01	-2.005498139518704648e-01	6.294860915576058202e-01	1.456720473737206811e+00	4.047236046858834202e-01	-3.782862067114334259e-01	-4.832989804606842021e-01	-1.664872638700904073e+00	1.855563913599250214e-01	-2.425699208643259386e-01	3.533322609754167010e-01	2.219073098094642427e-01	-1.534933221877050613e-01	-1.201245764773457847e-01	-8.633770115575597481e-01	5.075525359061282549e-01	-1.980993986463725487e-01	3.469458931346166009e-01	5.233902384662593166e-01	4.833480940509931600e-01	-2.279433433625253080e-01	2.909216887533534468e-01	2.972956551541406922e-01	-6.461062556789187727e-03
1.506204208622352070e+01	-5.170722442193005364e+00	2.209036322902480087e-01	-5.560952797120236601e-01	-1.476074986010341483e+00	-2.188332919515634689e+00	7.008821449543802817e-01	5.180878330317800762e-01	-4.025186354162856972e+00	1.662525039133207372e+00	3.215891051757848729e+00	4.130662995782483637e-01	-6.752130449001505497e-01	1.282634302478744992e+00	-1.762704376245492588e+00	1.640997952005182725e+00	-2.784145302511650044e+00	5.704984149390457393e-01	-8.459331426869447501e-01	1.489470784526395697e+00	1.009657407191855594e+00	-3.742475308450607940e+00	2.110503361174053349e+00	-7.159689356050042974e-01	1.441354239091062750e+00	6.642245059364766391e-01	3.813646870264725264e-01	-7.476430683227247576e-01	9.717901635081840350e-01	-7.539511886182189704e-01	-2.108142553977796929e+00	2.123979352410739985e+00	-1.580144591778032570e+00	2.226426454529217835e+00	-3.300826245089202304e-01	3.299694214722778685e-02	-1.365159260978238143e+00	6.052671919124871236e-01	-4.754713360631587782e-01	-2.783133929842293020e-01	-6.413344095785337984e-02	5.040050401645196354e-01	3.094603077525027168e-01	1.807093826610163934e+00	-1.051698702014329800e+00	-4.386875856349731762e-01	-1.273919942718050757e+00	-6.725673606079116684e-01	4.749443882015818019e-01	-9.905576144359025115e-01	2.688912957388543967e-01	-1.649918780247235928e+00	-7.265397428566263693e-01	1.314104361022270462e+00	-3.234843547222591154e-01	5.005443112973243514e-01	-9.630685777673132497e-01	1.085337848717620401e+00	5.105454414938033203e-01	-6.251462269043267517e-01	7.637019020991930862e-01	4.254602639144876575e-01	-5.218131540725101658e-02	2.352974275777438562e-01	1.725622812990587285e+00	8.942017354825274600e-01	5.552229691222017038e-01	1.057574640149850254e+00	6.440278968040653584e-01	-1.506082948911147135e+00	9.649197875246184886e-01	8.248814878946637563e-01	-3.676140664006179448e-01	-1.541729536076668072e-01	1.202239156706531586e+00	8.594297459023226837e-01	-7.735528144893544233e-02	-5.549211605804904579e-01	-5.305768590095283344e-01	3.054347649211135440e-01	-6.920699637871572385e-01	2.329925487084927027e-01	-2.586773356494571630e-01	-8.198050069568052489e-01	8.163221820226826964e-01	8.512132920163428818e-02	5.262334407643123324e-01	7.978921236069336231e-02	1.086547409397866648e+00	-6.154124753273561010e-01	-3.014257870870257205e-01	-4.949776746172623865e-01	6.840752711876997294e-01	2.859010054687992630e-01	-8.707781208838777376e-01	-7.379136987443592199e-02	3.106860703211342667e-01	-2.345622534717568541e-01	3.584343725245850987e-01	-7.940811045645028710e-01
